skill_id,skills,count,title
1630,Statistics,42,Senior Data Scientist at Facebook
1631,Matlab,32,Senior Data Scientist at Facebook
1632,Data Mining,14,Senior Data Scientist at Facebook
1633,Statistical Data Analysis,7,Senior Data Scientist at Facebook
1634,Shell Scripting,5,Senior Data Scientist at Facebook
1635,Data Analysis,29,Senior Data Scientist at Facebook
1636,Python,29,Senior Data Scientist at Facebook
1637,Hadoop,11,Senior Data Scientist at Facebook
1638,SQL,31,Senior Data Scientist at Facebook
1639,Scala,9,Senior Data Scientist at Facebook
1640,C,9,Senior Data Scientist at Facebook
1641,R,10,Senior Data Scientist at Facebook
1642,Public Speaking,5,Senior Data Scientist at Facebook
1643,Neural Networks,11,Senior Data Scientist at Facebook
1644,Decision Trees,11,Senior Data Scientist at Facebook
1645,Apache Spark,7,Senior Data Scientist at Facebook
1646,Gradient Boosting,1,Senior Data Scientist at Facebook
1647,probabilistic theory,1,Senior Data Scientist at Facebook
1648,information theory,4,Senior Data Scientist at Facebook
1649,Digital Signal Processing,5,Senior Data Scientist at Facebook
1650,Support vector machine,4,Senior Data Scientist at Facebook
1651,Generalized linear model,0,Senior Data Scientist at Facebook
1652,Multivariate Analysis,5,Senior Data Scientist at Facebook
1653,Data Science,7,Senior Data Scientist at Facebook
1654,Data Analysis,46,Data Scientist @ Lyft
1655,Matlab,38,Data Scientist @ Lyft
1656,R,11,Data Scientist @ Lyft
1657,Statistics,34,Data Scientist @ Lyft
1658,Operations Research,21,Data Scientist @ Lyft
1659,Strategy,24,Data Scientist @ Lyft
1660,Simulations,6,Data Scientist @ Lyft
1661,Mathematical Modeling,6,Data Scientist @ Lyft
1662,Research,10,Data Scientist @ Lyft
1663,Industrial Engineering,4,Data Scientist @ Lyft
1664,Supply Chain Management,4,Data Scientist @ Lyft
1665,Consulting,6,Data Scientist @ Lyft
1666,Risk Analysis,0,Data Scientist @ Lyft
1667,Optimization,0,Data Scientist @ Lyft
1668,C++,32,Data Scientist @ Lyft
1669,Microsoft Office,32,Data Scientist @ Lyft
1670,SAS,0,Data Scientist @ Lyft
1671,Tableau,0,Data Scientist @ Lyft
1672,QlikView,1,Data Scientist @ Lyft
1673,C,2,Data Scientist @ Lyft
1674,Minitab,2,Data Scientist @ Lyft
1675,Mathematica,1,Data Scientist @ Lyft
1676,SQL,8,Data Scientist @ Lyft
1677,LaTeX,1,Data Scientist @ Lyft
1678,Python,1,Data Scientist @ Lyft
1679,English,6,Data Scientist @ Lyft
1680,Modeling and Simulation,0,Data Scientist @ Lyft
1681,Python,3,Data Scientist at Beeswax
1682,R,10,Data Scientist at Beeswax
1683,Microsoft Excel,10,Data Scientist at Beeswax
1684,Data Analysis,8,Data Scientist at Beeswax
1685,Machine Learning,5,Data Scientist at Beeswax
1686,Data Mining,5,Data Scientist at Beeswax
1687,Statistics,0,Data Scientist at Beeswax
1688,Wastewater Treatment,8,Data Scientist at Beeswax
1689,Environmental Engineering,6,Data Scientist at Beeswax
1690,Process Engineering,5,Data Scientist at Beeswax
1691,Project Engineering,1,Data Scientist at Beeswax
1692,Microsoft Office,10,Data Scientist at Beeswax
1693,Windows,5,Data Scientist at Beeswax
1694,PowerPoint,5,Data Scientist at Beeswax
1695,Microsoft Word,1,Data Scientist at Beeswax
1696,Matlab,1,Data Scientist at Beeswax
1697,SQL,0,Data Scientist at Beeswax
1698,Public Speaking,1,Data Scientist at Beeswax
1699,Air Permitting,6,Data Scientist at Beeswax
1700,Data Analysis,19,Data Science Manager at Facebook
1701,Data Mining,30,Data Science Manager at Facebook
1702,Analytics,34,Data Science Manager at Facebook
1703,Machine Learning,13,Data Science Manager at Facebook
1704,Business Intelligence,3,Data Science Manager at Facebook
1705,Strategy,10,Data Science Manager at Facebook
1706,Fixed Income,9,Data Science Manager at Facebook
1707,statistics,8,Data Science Manager at Facebook
1708,Statistics,8,Data Science Manager at Facebook
1709,Programming,6,Data Science Manager at Facebook
1710,Trading,6,Data Science Manager at Facebook
1711,Financial Analysis,6,Data Science Manager at Facebook
1712,Algorithms,4,Data Science Manager at Facebook
1713,Financial Modeling,4,Data Science Manager at Facebook
1714,Analysis,4,Data Science Manager at Facebook
1715,Quantitative Analytics,1,Data Science Manager at Facebook
1716,Research,0,Data Science Manager at Facebook
1717,VBA,15,Data Science Manager at Facebook
1718,SQL,3,Data Science Manager at Facebook
1719,Python,11,Data Science Manager at Facebook
1720,SAS,6,Data Science Manager at Facebook
1721,R,5,Data Science Manager at Facebook
1722,Microsoft Office,5,Data Science Manager at Facebook
1723,Visual Basic for Applications (VBA),5,Data Science Manager at Facebook
1724,C,4,Data Science Manager at Facebook
1725,MySQL,1,Data Science Manager at Facebook
1726,Time Series Analysis,5,Data Science Manager at Facebook
1727,Linear Regression,4,Data Science Manager at Facebook
1728,Data Analysis,52,Data Scientist at Facebook
1729,SQL,45,Data Scientist at Facebook
1730,R,19,Data Scientist at Facebook
1731,Data Mining,33,Data Scientist at Facebook
1732,Analytics,16,Data Scientist at Facebook
1733,Statistics,13,Data Scientist at Facebook
1734,Program Management,9,Data Scientist at Facebook
1735,Microsoft Excel,32,Data Scientist at Facebook
1736,Python,15,Data Scientist at Facebook
1737,HTML,23,Data Scientist at Facebook
1738,Microsoft Office,23,Data Scientist at Facebook
1739,VBA,24,Data Scientist at Facebook
1740,Access,2,Data Scientist at Facebook
1741,C,5,Data Scientist at Facebook
1742,Matlab,4,Data Scientist at Facebook
1743,C,1,Data Scientist at Facebook
1744,MySQL,1,Data Scientist at Facebook
1745,Visual Basic for Applications (VBA),1,Data Scientist at Facebook
1746,Predictive Modeling,6,Data Scientist at Facebook
1747,Optimization Models,6,Data Scientist at Facebook
1748,Optimization Modeling,5,Data Scientist at Facebook
1749,Logistics modelling,4,Data Scientist at Facebook
1750,Data Analysis,24,Data Scientist at Google
1751,Python,10,Data Scientist at Google
1752,SQL,7,Data Scientist at Google
1753,Research,22,Data Scientist at Google
1754,Statistics,7,Data Scientist at Google
1755,Data Warehousing,5,Data Scientist at Google
1756,Warehouse Operations,4,Data Scientist at Google
1757,Analytics,4,Data Scientist at Google
1758,Business Intelligence,4,Data Scientist at Google
1759,Matlab,9,Data Scientist at Google
1760,Stata,8,Data Scientist at Google
1761,Qlikview,5,Data Scientist at Google
1762,Tableau,7,Data Scientist at Google
1763,Ruby,4,Data Scientist at Google
1764,LaTeX,7,Data Scientist at Google
1765,R,8,Data Scientist at Google
1766,Microsoft Excel,10,Data Scientist at Google
1767,PowerPoint,7,Data Scientist at Google
1768,Microsoft Office,2,Data Scientist at Google
1769,Git,4,Data Scientist at Google
1770,HTML,4,Data Scientist at Google
1771,CSS,4,Data Scientist at Google
1772,Teaching,12,Data Scientist at Google
1773,Management,5,Data Scientist at Google
1774,Mindfulness,4,Data Scientist at Google
1775,Qlik Sense,5,Data Scientist at Google
1776,S-Plus,4,Data Scientist at Google
1777,Heroku,4,Data Scientist at Google
1778,Techno,6,Data Scientist at Google
1779,Cyber Operations,4,Data Scientist at Google
1780,Mind-body,4,Data Scientist at Google
1781,Spiritual Warfare,4,Data Scientist at Google
1782,Statistics,5,Senior Data Scientist
1783,Big Data,7,Senior Data Scientist
1784,Data Mining,5,Senior Data Scientist
1785,Online Advertising,8,Senior Data Scientist
1786,Online Marketing,4,Senior Data Scientist
1787,Statistical Data Analysis,0,Senior Data Scientist
1788,Project Management,0,Senior Data Scientist
1789,Analytical Skills,1,Senior Data Scientist
1790,Troubleshooting,0,Senior Data Scientist
1791,R,4,Senior Data Scientist
1792,Hadoop,0,Senior Data Scientist
1793,Communication,0,Senior Data Scientist
1794,Organization Skills,0,Senior Data Scientist
1795,Behavioral Targeting,0,Senior Data Scientist
1796,Real-Time Bidding,0,Senior Data Scientist
1797,Apache Pig,0,Senior Data Scientist
1798,Conceptualizer,0,Senior Data Scientist
1799,Team Player,0,Senior Data Scientist
1800,Methodological Thinking,0,Senior Data Scientist
1801,Data Science,11,Data Scientist at JPMorgan Chase & Co.
1802,Data Analysis,10,Data Scientist at JPMorgan Chase & Co.
1803,Machine Learning,9,Data Scientist at JPMorgan Chase & Co.
1804,Statistical Modeling,8,Data Scientist at JPMorgan Chase & Co.
1805,Statistical Data Analysis,6,Data Scientist at JPMorgan Chase & Co.
1806,Object Oriented Design,4,Data Scientist at JPMorgan Chase & Co.
1807,Analysis,5,Data Scientist at JPMorgan Chase & Co.
1808,Research,4,Data Scientist at JPMorgan Chase & Co.
1809,Numerical Analysis,4,Data Scientist at JPMorgan Chase & Co.
1810,SQL,6,Data Scientist at JPMorgan Chase & Co.
1811,C++,1,Data Scientist at JPMorgan Chase & Co.
1812,Python,5,Data Scientist at JPMorgan Chase & Co.
1813,MapReduce,0,Data Scientist at JPMorgan Chase & Co.
1814,Scientific Analysis,5,Data Scientist at JPMorgan Chase & Co.
1815,Regression Analysis,4,Data Scientist at JPMorgan Chase & Co.
1816,Clustering algorithms,4,Data Scientist at JPMorgan Chase & Co.
1817,Classification algorithms,4,Data Scientist at JPMorgan Chase & Co.
1818,Python,54,AI/Machine Learning Engineer at Google Cloud
1819,R,53,AI/Machine Learning Engineer at Google Cloud
1820,MySQL,40,AI/Machine Learning Engineer at Google Cloud
1821,Machine Learning,27,AI/Machine Learning Engineer at Google Cloud
1822,Statistics,34,AI/Machine Learning Engineer at Google Cloud
1823,Big Data,30,AI/Machine Learning Engineer at Google Cloud
1824,Data Visualization,29,AI/Machine Learning Engineer at Google Cloud
1825,Data Analysis,34,AI/Machine Learning Engineer at Google Cloud
1826,Accounting,9,AI/Machine Learning Engineer at Google Cloud
1827,Financial Analysis,7,AI/Machine Learning Engineer at Google Cloud
1828,SAS,18,AI/Machine Learning Engineer at Google Cloud
1829,Hadoop,23,AI/Machine Learning Engineer at Google Cloud
1830,Tableau,11,AI/Machine Learning Engineer at Google Cloud
1831,HDFS,6,AI/Machine Learning Engineer at Google Cloud
1832,Microsoft SQL Server,32,AI/Machine Learning Engineer at Google Cloud
1833,PostgreSQL,8,AI/Machine Learning Engineer at Google Cloud
1834,MongoDB,13,AI/Machine Learning Engineer at Google Cloud
1835,Azure Machine Learning,5,AI/Machine Learning Engineer at Google Cloud
1836,SSRS,11,AI/Machine Learning Engineer at Google Cloud
1837,Amazon Web Services (AWS),3,AI/Machine Learning Engineer at Google Cloud
1838,MapReduce,5,AI/Machine Learning Engineer at Google Cloud
1839,Microsoft Office,12,AI/Machine Learning Engineer at Google Cloud
1840,Data Science,31,AI/Machine Learning Engineer at Google Cloud
1841,Text Mining,15,AI/Machine Learning Engineer at Google Cloud
1842,Apache Spark,4,AI/Machine Learning Engineer at Google Cloud
1843,Hive,10,AI/Machine Learning Engineer at Google Cloud
1844,Deep Learning,4,AI/Machine Learning Engineer at Google Cloud
1845,Time Series Analysis,13,AI/Machine Learning Engineer at Google Cloud
1846,Microsoft R Server,5,AI/Machine Learning Engineer at Google Cloud
1847,Greenplum,4,AI/Machine Learning Engineer at Google Cloud
1848,HAWQ,4,AI/Machine Learning Engineer at Google Cloud
1849,ElasticSearch,1,AI/Machine Learning Engineer at Google Cloud
1850,Pivotal,1,AI/Machine Learning Engineer at Google Cloud
1851,SQL,0,Data Scientist | Data Analyst
1852,Data Modeling,0,Data Scientist | Data Analyst
1853,Analysis,6,Data Scientist | Data Analyst
1854,Research,8,Data Scientist | Data Analyst
1855,Nonprofits,2,Data Scientist | Data Analyst
1856,Public Policy,4,Data Scientist | Data Analyst
1857,Policy Analysis,4,Data Scientist | Data Analyst
1858,Grant Writing,4,Data Scientist | Data Analyst
1859,Urban Planning,5,Data Scientist | Data Analyst
1860,Event Planning,5,Data Scientist | Data Analyst
1861,Editing,6,Data Scientist | Data Analyst
1862,Sustainability,4,Data Scientist | Data Analyst
1863,Political Campaigns,0,Data Scientist | Data Analyst
1864,Program Development,5,Data Scientist | Data Analyst
1865,Social Media,5,Data Scientist | Data Analyst
1866,Program Evaluation,4,Data Scientist | Data Analyst
1867,Statistics,0,Data Scientist | Data Analyst
1868,MySQL,1,Data Scientist | Data Analyst
1869,PostgreSQL,0,Data Scientist | Data Analyst
1870,Databases,0,Data Scientist | Data Analyst
1871,Community Outreach,7,Data Scientist | Data Analyst
1872,Community Development,5,Data Scientist | Data Analyst
1873,Fundraising,4,Data Scientist | Data Analyst
1874,Volunteer Management,1,Data Scientist | Data Analyst
1875,Community Organizing,4,Data Scientist | Data Analyst
1876,Public Speaking,5,Data Scientist | Data Analyst
1877,Grants,4,Data Scientist | Data Analyst
1878,Email Campaigning,0,Data Scientist | Data Analyst
1879,Database Development,0,Data Scientist | Data Analyst
1880,Media Planning,2,Data Scientist
1881,Digital Media,8,Data Scientist
1882,Advertising,7,Data Scientist
1883,Digital Strategy,6,Data Scientist
1884,Digital Marketing,8,Data Scientist
1885,Social Media Marketing,5,Data Scientist
1886,Media Buying,4,Data Scientist
1887,Mobile Marketing,4,Data Scientist
1888,Integrated Marketing,4,Data Scientist
1889,Machine Learning,9,Data Scientist
1890,Data Analysis,9,Data Scientist
1891,PowerPoint,5,Data Scientist
1892,SQL,8,Data Scientist
1893,Microsoft Excel,4,Data Scientist
1894,Tableau,4,Data Scientist
1895,Python,9,Data Scientist
1896,R,9,Data Scientist
1897,Amazon Web Services (AWS),7,Data Scientist
1898,Git,8,Data Scientist
1899,Scrapy,7,Data Scientist
1900,Docker,5,Data Scientist
1901,Hadoop,6,Data Scientist
1902,Spanish,0,Data Scientist
1903,Scrapy Splash,5,Data Scientist
1904,Natural Language Processing,8,Data Scientist
1905,Spark,6,Data Scientist
1906,R,5,Cybersecurity Senior Data Scientist
1907,SQL,0,Cybersecurity Senior Data Scientist
1908,Lavastorm Analytics Engine,4,Cybersecurity Senior Data Scientist
1909,Econometrics,1,Cybersecurity Senior Data Scientist
1910,Statistics,1,Cybersecurity Senior Data Scientist
1911,Economics,2,Cybersecurity Senior Data Scientist
1912,Python,5,Cybersecurity Senior Data Scientist
1913,LaTeX,0,Cybersecurity Senior Data Scientist
1914,ggplot2,0,Cybersecurity Senior Data Scientist
1915,Salesforce,1,Cybersecurity Senior Data Scientist
1916,Stata,9,Cybersecurity Senior Data Scientist
1917,Microsoft Excel,7,Cybersecurity Senior Data Scientist
1918,Geographic Information Systems (GIS),0,Cybersecurity Senior Data Scientist
1919,Jupyter,0,Cybersecurity Senior Data Scientist
1920,Pandas,0,Cybersecurity Senior Data Scientist
1921,Mandarin,1,Cybersecurity Senior Data Scientist
1922,UCINET,1,Cybersecurity Senior Data Scientist
1923,Social Network Analysis,0,Cybersecurity Senior Data Scientist
1924,Data Science,0,Cybersecurity Senior Data Scientist
1925,Marketing Analytics,0,Cybersecurity Senior Data Scientist
1926,Quantitative Analytics,1,Data Scientist at Capital One
1927,Statistical Data Analysis,1,Data Scientist at Capital One
1928,Statistics,5,Data Scientist at Capital One
1929,Data Analysis,9,Data Scientist at Capital One
1930,Quantitative Research,1,Data Scientist at Capital One
1931,Research,8,Data Scientist at Capital One
1932,Energy Audits,5,Data Scientist at Capital One
1933,Public Policy,4,Data Scientist at Capital One
1934,Report Writing,1,Data Scientist at Capital One
1935,Data Mining,0,Data Scientist at Capital One
1936,Analytics,0,Data Scientist at Capital One
1937,Data Visualization,0,Data Scientist at Capital One
